MID,arv_date,arv_yr,routeID,shipID,q_psgrs,avg_crss
10534,9/7/1865,1865,112,128,9,9
10562,10/2/1865,1865,112,129,1,9
10564,10/2/1865,1865,104,130,9,9
10566,10/2/1865,1865,83,131,6,9
33828,6/9/1875,1875,85,131,57,7
33880,8/11/1875,1875,85,131,31,7
33919,9/28/1875,1875,85,131,31,7
33965,11/22/1875,1875,85,131,4,7
33992,1/5/1876,1876,85,131,7,7
34018,3/4/1876,1876,85,131,5,7
34043,4/12/1876,1876,85,131,2,7
34082,5/31/1876,1876,85,131,55,7
34148,7/29/1876,1876,85,131,199,7
34186,9/6/1876,1876,85,131,102,7
34230,10/26/1876,1876,85,131,102,7
34268,12/16/1876,1876,85,131,18,7
34300,2/10/1877,1877,85,131,1,7
34332,4/4/1877,1877,85,131,12,7
34377,5/23/1877,1877,85,131,31,7
34434,7/11/1877,1877,85,131,26,7
34492,8/28/1877,1877,85,131,38,7
34547,10/16/1877,1877,85,131,13,7
34605,12/13/1877,1877,85,131,32,7
34673,2/8/1878,1878,85,131,16,7
34703,3/21/1878,1878,85,131,35,7
34817,6/25/1878,1878,85,131,28,7
34879,8/13/1878,1878,85,131,28,7
34945,10/3/1878,1878,85,131,10,7
35001,11/20/1878,1878,85,131,50,7
35064,1/25/1879,1879,85,131,2,7
35181,5/2/1879,1879,85,131,1,7
35258,6/18/1879,1879,85,131,50,7
35333,8/6/1879,1879,85,131,34,7
35494,11/19/1879,1879,85,131,45,7
60334,1/12/1880,1880,85,131,10,7
60343,2/24/1880,1880,85,131,39,7
60358,4/8/1880,1880,85,131,10,7
60377,5/19/1880,1880,85,131,82,7
60401,7/7/1880,1880,85,131,186,7
60425,8/25/1880,1880,85,131,124,7
60440,10/6/1880,1880,85,131,44,7
60458,11/19/1880,1880,85,131,20,7
60471,1/18/1881,1881,85,131,25,7
60486,3/8/1881,1881,85,131,21,7
60647,12/12/1881,1881,85,131,55,7
80133,4/21/1881,1881,85,131,9,7
36401,1/19/1882,1882,85,131,253,7
36470,3/8/1882,1882,85,131,41,7
36559,4/19/1882,1882,85,131,7,7
36652,5/31/1882,1882,85,131,50,7
36742,7/12/1882,1882,85,131,73,7
36832,8/24/1882,1882,85,131,75,7
36917,10/4/1882,1882,85,131,14,7
37021,12/2/1882,1882,91,131,25,7
37087,1/5/1883,1883,85,131,15,7
37209,3/21/1883,1883,83,131,14,7
37296,5/1/1883,1883,85,131,14,7
37383,6/12/1883,1883,85,131,84,7
37438,7/24/1883,1883,85,131,58,7
37465,9/5/1883,1883,85,131,108,7
37524,11/1/1883,1883,85,131,44,7
37567,12/11/1883,1883,85,131,84,7
37616,1/29/1884,1884,83,131,81,7
37660,3/12/1884,1884,83,131,170,7
37712,4/21/1884,1884,85,131,5,7
37772,6/3/1884,1884,85,131,148,7
37818,7/7/1884,1884,83,131,166,7
37913,10/6/1884,1884,85,131,13,7
38008,12/23/1884,1884,85,131,85,7
60097,8/25/1884,1884,85,131,124,7
38073,2/23/1885,1885,85,131,13,7
38129,4/15/1885,1885,83,131,31,7
38183,5/23/1885,1885,85,131,133,7
38432,11/16/1885,1885,85,131,31,7
38489,12/29/1885,1885,83,131,49,7
38651,5/10/1886,1886,83,131,1,7
38708,6/19/1886,1886,83,131,109,7
38766,7/24/1886,1886,85,131,185,7
38836,9/6/1886,1886,85,131,164,7
38904,10/16/1886,1886,83,131,15,7
60107,2/16/1886,1886,83,131,37,7
60312,4/2/1886,1886,85,131,56,7
39218,6/4/1887,1887,85,131,184,7
39305,7/23/1887,1887,85,131,85,7
39383,9/5/1887,1887,85,131,79,7
40154,10/10/1887,1887,85,131,4,7
60113,3/19/1887,1887,85,131,70,7
60314,4/30/1887,1887,85,131,64,7
40336,2/25/1888,1888,85,131,91,6
40422,4/26/1888,1888,83,131,121,6
40499,6/9/1888,1888,85,131,178,6
40579,7/25/1888,1888,83,131,186,6
40642,8/28/1888,1888,85,131,274,6
40693,10/6/1888,1888,85,131,21,6
40743,11/12/1888,1888,83,131,70,6
40979,5/11/1889,1889,85,131,109,6
41103,7/26/1889,1889,85,131,85,6
41166,9/6/1889,1889,85,131,172,6
81304,2/25/1889,1889,85,131,51,6
81326,4/6/1889,1889,85,131,120,6
81371,6/15/1889,1889,85,131,131,6
81435,10/14/1889,1889,85,131,24,6
81458,11/16/1889,1889,85,131,99,6
41447,5/17/1890,1890,85,131,160,6
81551,4/14/1890,1890,85,131,156,6
81606,8/2/1890,1890,85,131,121,6
81690,10/11/1890,1890,85,131,65,6
81719,11/24/1890,1890,85,131,210,6
41944,7/27/1891,1891,83,131,383,6
43034,9/14/1891,1891,83,131,269,6
60126,5/8/1891,1891,83,131,19,6
81811,3/28/1891,1891,85,131,164,6
81895,6/20/1891,1891,85,131,384,6
60176,3/14/1892,1892,85,131,141,6
60210,6/3/1892,1892,83,131,400,6
60289,8/27/1892,1892,85,131,275,6
82152,7/18/1892,1892,85,131,4,6
42707,6/17/1893,1893,83,131,226,6
42758,7/29/1893,1893,83,131,29,6
42812,9/8/1893,1893,83,131,14,6
60064,4/4/1893,1893,83,131,190,6
43005,3/26/1894,1894,85,131,70,6
10574,10/12/1865,1865,21,132,1,9
10575,10/12/1865,1865,21,133,3,9
10577,10/17/1865,1865,104,134,23,9
10605,6/30/1862,1862,21,135,1,10
10300,7/22/1864,1864,96,135,17,10
10527,8/31/1865,1865,21,135,2,9
32943,6/7/1873,1873,24,135,2,8
10632,10/28/1865,1865,83,136,2,9
10642,11/4/1865,1865,21,137,1,9
10647,11/9/1865,1865,21,138,5,9
10686,12/23/1865,1865,104,139,1,9
12236,4/19/1883,1883,65,140,5,7
12560,6/30/1891,1891,66,140,65,6
12294,7/28/1884,1884,109,141,13,7
12306,10/6/1884,1884,109,141,10,7
37607,1/18/1884,1884,110,141,1,7
37637,2/23/1884,1884,110,141,3,7
12316,9/10/1885,1885,109,141,1,7
12361,6/3/1887,1887,109,141,68,7
12370,10/21/1887,1887,109,141,17,7
12375,12/30/1887,1887,103,141,12,7
12380,2/4/1888,1888,103,141,16,6
12410,9/3/1888,1888,109,141,17,6
12438,4/8/1889,1889,109,141,17,6
12457,7/9/1889,1889,109,141,17,6
12471,9/30/1889,1889,109,141,83,6
12488,3/30/1890,1890,109,141,113,6
12494,4/28/1890,1890,109,141,10,6
12507,7/7/1890,1890,109,141,37,6
12561,7/6/1891,1891,109,141,10,6
12304,9/20/1884,1884,109,142,1,7
12319,9/30/1885,1885,4,143,1,7
12376,1/2/1888,1888,103,144,5,6
12387,3/27/1888,1888,103,144,13,6
12430,3/4/1889,1889,103,144,18,6
12439,4/11/1889,1889,103,144,30,6
12484,2/6/1890,1890,103,144,9,6
12384,3/15/1888,1888,103,146,9,6
12389,4/21/1888,1888,103,146,11,6
12398,6/28/1888,1888,106,146,53,6
12406,8/15/1888,1888,103,146,120,6
12413,9/19/1888,1888,103,146,24,6
12432,3/14/1889,1889,103,146,14,6
12442,4/18/1889,1889,103,146,42,6
12445,5/23/1889,1889,103,146,70,6
12461,8/7/1889,1889,103,146,22,6
12466,9/11/1889,1889,103,146,52,6
12475,11/21/1889,1889,103,146,55,6
12479,12/29/1889,1889,103,146,25,6
12483,2/1/1890,1890,103,146,14,6
12498,5/26/1890,1890,103,146,90,6
12519,4/19/1890,1890,103,146,71,6
12557,6/18/1891,1891,103,146,103,6
12567,7/22/1891,1891,103,146,129,6
12386,3/27/1888,1888,59,147,20,6
42137,12/3/1891,1891,68,147,94,6
42178,1/12/1892,1892,60,147,100,6
42194,2/24/1892,1892,60,147,39,6
42229,4/6/1892,1892,68,147,154,6
42270,5/18/1892,1892,66,147,114,6
42315,8/8/1892,1892,60,147,24,6
42486,6/28/1892,1892,68,147,55,6
42681,5/24/1893,1893,68,147,3,6
82449,6/27/1893,1893,60,147,2,6
82459,8/2/1893,1893,68,147,12,6
42950,1/12/1894,1894,60,147,30,6
43068,4/14/1894,1894,60,147,34,6
60322,2/28/1895,1895,60,147,14,5
43959,4/2/1896,1896,60,147,22,5
12390,4/26/1888,1888,103,148,26,6
12395,6/2/1888,1888,106,148,296,6
12399,7/4/1888,1888,109,148,51,6
12403,8/3/1888,1888,103,148,45,6
12411,9/5/1888,1888,103,148,28,6
12415,10/10/1888,1888,103,148,14,6
12423,1/25/1889,1889,103,148,28,6
12429,2/27/1889,1889,103,148,20,6
12436,4/4/1889,1889,103,148,69,6
12450,6/13/1889,1889,103,148,34,6
12456,7/17/1889,1889,103,148,30,6
12470,9/25/1889,1889,103,148,41,6
12473,10/30/1889,1889,103,148,9,6
12486,2/24/1890,1890,103,148,12,6
12501,6/5/1890,1890,103,148,54,6
12508,7/10/1890,1890,103,148,26,6
12537,1/3/1891,1891,103,148,56,6
12539,2/6/1891,1891,103,148,19,6
12542,3/12/1891,1891,103,148,45,6
12553,5/20/1891,1891,103,148,32,6
12559,6/25/1891,1891,103,148,68,6
12569,7/29/1891,1891,103,148,89,6
12391,4/24/1888,1888,65,149,16,6
41910,7/7/1891,1891,68,149,113,6
41958,8/19/1891,1891,68,149,146,6
42115,11/12/1891,1891,60,149,33,6
42186,2/5/1892,1892,60,149,56,6
42204,3/10/1892,1892,60,149,95,6
42247,4/20/1892,1892,68,149,186,6
42280,6/1/1892,1892,68,149,117,6
42304,7/13/1892,1892,68,149,104,6
42322,8/24/1892,1892,60,149,21,6
42917,12/8/1893,1893,60,149,1,6
42993,3/12/1894,1894,60,149,28,6
43527,4/12/1895,1895,60,149,28,5
12393,5/9/1888,1888,103,150,29,6
12419,10/30/1888,1888,103,150,18,6
12607,8/22/1888,1888,103,150,55,6
12421,1/11/1889,1889,103,150,24,6
12426,2/16/1889,1889,103,150,15,6
12434,3/20/1889,1889,103,150,24,6
12443,4/24/1889,1889,103,150,16,6
12447,5/29/1889,1889,103,150,48,6
12452,6/30/1889,1889,103,150,13,6
12459,7/31/1889,1889,103,150,51,6
12465,9/3/1889,1889,103,150,8,6
12474,11/13/1889,1889,103,150,12,6
12478,12/16/1889,1889,103,150,36,6
12481,1/17/1890,1890,103,150,15,6
12487,2/27/1890,1890,103,150,11,6
12489,4/9/1890,1890,103,150,14,6
12509,7/15/1890,1890,103,150,121,6
12538,1/21/1891,1891,103,150,47,6
12541,2/26/1891,1891,103,150,41,6
12546,4/1/1891,1891,103,150,65,6
12555,6/10/1891,1891,103,150,98,6
12565,7/15/1891,1891,103,150,99,6
12394,5/17/1888,1888,103,151,81,6
12397,6/21/1888,1888,106,151,50,6
12402,7/26/1888,1888,103,151,59,6
12409,8/31/1888,1888,103,151,89,6
12414,11/2/1888,1888,103,151,33,6
12422,1/20/1889,1889,103,151,14,6
12428,2/23/1889,1889,103,151,12,6
12435,3/28/1889,1889,103,151,42,6
12449,6/6/1889,1889,103,151,66,6
12454,7/10/1889,1889,103,151,16,6
12463,8/15/1889,1889,103,151,10,6
12468,9/19/1889,1889,103,151,31,6
12472,10/24/1889,1889,103,151,10,6
12477,11/28/1889,1889,103,151,39,6
12506,7/2/1890,1890,103,151,25,6
12521,10/9/1890,1890,103,151,52,6
12540,2/19/1891,1891,103,151,21,6
12544,3/25/1891,1891,109,151,72,6
12554,6/3/1891,1891,103,151,73,6
12562,7/9/1891,1891,103,151,75,6
12441,4/15/1889,1889,147,152,23,6
43922,3/6/1896,1896,60,152,3,5
60327,1/25/1896,1896,60,152,52,5
12482,1/27/1890,1890,103,153,15,6
12548,4/10/1891,1891,68,154,11,6
42209,3/18/1892,1892,66,154,48,6
42326,9/9/1892,1892,60,154,56,6
42476,6/15/1892,1892,67,154,127,6
42498,7/26/1892,1892,60,154,49,6
43042,2/24/1894,1894,60,154,16,6
60326,11/30/1895,1895,60,154,153,5
12551,4/22/1891,1891,103,155,35,6
12564,7/14/1891,1891,68,156,34,6
12556,6/17/1891,1891,68,157,26,6
12568,7/27/1891,1891,59,157,29,6
15004,9/26/1850,1850,19,158,1,12
15016,5/1/1851,1851,19,159,1,12
7348,6/17/1853,1853,21,159,1,12
15240,7/26/1861,1861,19,159,8,10
15019,9/20/1851,1851,19,160,5,12
15036,4/7/1852,1852,19,161,5,12
15040,6/2/1852,1852,19,162,2,12
10104,6/22/1863,1863,21,162,55,10
10373,10/28/1864,1864,21,162,6,10
30196,8/2/1866,1866,21,162,2,9
15059,8/21/1852,1852,19,163,4,12
15093,8/15/1853,1853,19,164,5,12
15300,6/26/1865,1865,19,165,1,9
15337,12/5/1866,1866,19,165,4,9
15563,3/3/1873,1873,30,166,1,8
15577,6/28/1873,1873,30,166,1,8
15584,8/23/1873,1873,30,166,6,8
15606,2/10/1874,1874,19,166,2,8
15611,4/11/1874,1874,30,166,3,8
15697,11/13/1876,1876,19,166,123,7
15715,5/29/1877,1877,19,166,1,7
15761,11/15/1878,1878,19,166,2,7
16004,5/2/1884,1884,19,166,1,7
42522,9/3/1892,1892,110,166,56,6
42643,3/13/1893,1893,110,166,10,6
42668,5/8/1893,1893,137,166,77,6
42693,6/5/1893,1893,137,166,3,6
42726,7/3/1893,1893,137,166,29,6
42817,9/11/1893,1893,137,166,16,6
42842,10/2/1893,1893,137,166,9,6
42865,10/23/1893,1893,137,166,7,6
42914,12/5/1893,1893,137,166,7,6
42933,12/28/1893,1893,137,166,17,6
82424,11/13/1893,1893,137,166,7,6
42955,1/20/1894,1894,137,166,69,6
42997,3/20/1894,1894,137,166,67,6
43063,4/10/1894,1894,137,166,30,6
43087,5/1/1894,1894,137,166,31,6
43257,8/20/1894,1894,137,166,39,6
43291,9/11/1894,1894,137,166,34,6
43322,10/1/1894,1894,137,166,33,6
43336,10/22/1894,1894,137,166,15,6
43387,12/3/1894,1894,137,166,8,6
43416,12/26/1894,1894,137,166,38,6
82503,2/27/1894,1894,148,166,161,6
43453,1/29/1895,1895,137,166,13,5
43478,2/20/1895,1895,137,166,6,5
43499,3/12/1895,1895,137,166,10,5
43517,4/27/1895,1895,137,166,10,5
43567,6/4/1895,1895,137,166,32,5
43596,6/25/1895,1895,137,166,46,5
43657,8/13/1895,1895,137,166,34,5
43777,11/4/1895,1895,137,166,42,5
44054,5/28/1896,1896,137,166,8,5
44135,7/14/1896,1896,6,166,28,5
44336,10/27/1896,1896,137,166,18,5
44547,4/27/1897,1897,137,166,8,5
15568,4/19/1873,1873,19,167,67,8
15576,6/13/1873,1873,23,167,26,8
15601,12/1/1873,1873,19,167,36,8
15624,6/29/1874,1874,19,167,1,8
15638,8/19/1874,1874,19,167,16,8
15747,5/25/1878,1878,19,167,7,7
15750,7/8/1878,1878,19,167,6,7
15784,10/14/1879,1879,19,167,1,7
15788,12/1/1879,1879,19,167,1,7
15873,7/24/1881,1881,19,167,24,7
15908,3/26/1882,1882,19,167,5,7
15918,5/8/1882,1882,19,167,8,7
16020,10/29/1883,1883,19,167,4,7
15996,3/27/1884,1884,19,167,35,7
15570,4/23/1873,1873,102,168,1,8
15823,11/13/1880,1880,79,168,5,7
15852,5/13/1881,1881,102,168,31,7
15865,6/22/1881,1881,102,168,1,7
15875,8/3/1881,1881,102,168,2,7
15885,9/15/1881,1881,108,168,12,7
15578,7/11/1873,1873,19,169,2,8
15628,7/23/1874,1874,19,169,1,8
15671,10/12/1875,1875,19,169,20,7
15675,12/7/1875,1875,19,169,16,7
15684,5/19/1876,1876,19,169,128,7
15688,7/17/1876,1876,19,169,11,7
15731,12/17/1877,1877,19,169,8,7
15749,6/20/1878,1878,19,169,5,7
34919,9/12/1878,1878,21,169,191,7
15771,4/19/1879,1879,23,169,6,7
15787,11/24/1879,1879,19,169,4,7
15817,9/10/1880,1880,19,169,15,7
15850,4/30/1881,1881,19,169,106,7
15883,9/9/1881,1881,19,169,12,7
15913,4/2/1882,1882,19,169,3,7
15920,5/15/1882,1882,19,169,9,7
15926,6/23/1882,1882,19,169,4,7
38770,7/27/1886,1886,21,169,1,7
16325,11/24/1890,1890,19,169,84,6
41379,4/7/1890,1890,21,169,67,6
15616,5/21/1874,1874,19,170,10,8
15622,6/16/1874,1874,19,171,3,8
35757,8/14/1880,1880,133,171,66,7
38914,10/25/1886,1886,133,171,1,7
15625,7/6/1874,1874,19,172,2,8
15633,5/28/1873,1873,19,173,12,8
15639,8/28/1874,1874,30,174,9,8
15655,2/15/1875,1875,30,174,1,7
15658,4/9/1875,1875,19,174,1,7
15665,7/17/1875,1875,19,174,7,7
15673,11/6/1875,1875,19,174,1,7
15682,4/21/1876,1876,19,174,11,7
15686,6/16/1876,1876,19,174,5,7
15689,7/28/1876,1876,30,174,14,7
15693,9/16/1876,1876,30,174,13,7
15707,2/26/1877,1877,19,174,1,7
15716,6/8/1877,1877,19,174,1,7
35838,10/29/1880,1880,21,174,2,7
15871,7/14/1881,1881,19,174,8,7
15882,8/31/1881,1881,19,174,7,7
15960,3/22/1883,1883,19,174,5,7
15970,5/3/1883,1883,19,174,1,7
15977,6/14/1883,1883,19,174,3,7
15984,7/26/1883,1883,19,174,7,7
16035,8/27/1884,1884,19,174,8,7
16047,11/20/1884,1884,19,174,5,7
16184,5/1/1888,1888,19,174,58,6
16191,6/6/1888,1888,19,174,23,6
42239,4/12/1892,1892,21,174,240,6
42636,2/27/1893,1893,21,174,23,6
60023,4/10/1893,1893,21,174,139,6
43119,5/26/1894,1894,21,174,110,6
43396,12/8/1894,1894,21,174,90,6
60131,1/31/1894,1894,21,174,23,6
60144,3/19/1894,1894,21,174,5,6
43481,2/25/1895,1895,21,174,77,5
43530,4/15/1895,1895,21,174,234,5
43573,6/10/1895,1895,21,174,184,5
43686,8/30/1895,1895,21,174,97,5
43747,10/18/1895,1895,21,174,48,5
43841,12/24/1895,1895,21,174,71,5
43894,1/12/1896,1896,29,174,37,5
15860,6/7/1881,1881,108,175,9,7
16129,6/7/1887,1887,102,175,1,7
16151,10/14/1887,1887,102,175,6,7
16160,11/25/1887,1887,102,175,45,7
16185,5/5/1888,1888,102,175,25,6
16193,6/14/1888,1888,102,175,10,6
16201,7/27/1888,1888,102,175,17,6
16207,9/7/1888,1888,102,175,25,6
16222,12/3/1888,1888,102,175,16,6
16226,1/14/1889,1889,102,175,2,6
16246,6/15/1889,1889,102,175,6,6
16303,7/10/1890,1890,102,175,12,6
16366,7/24/1891,1891,102,175,5,6
16388,10/20/1891,1891,102,175,29,6
15888,10/1/1881,1881,80,176,1,7
15899,11/11/1881,1881,80,176,2,7
16087,6/9/1886,1886,102,176,23,7
16363,7/7/1891,1891,108,176,7,6
16383,10/3/1891,1891,108,176,11,6
16162,12/10/1887,1887,80,177,26,7
41892,6/26/1891,1891,60,177,130,6
41973,8/5/1891,1891,60,177,43,6
42031,9/16/1891,1891,66,177,102,6
42096,10/30/1891,1891,66,177,35,6
42152,12/21/1891,1891,60,177,73,6
16165,12/30/1887,1887,102,178,23,7
39055,2/9/1887,1887,104,178,8,7
16171,2/9/1888,1888,102,178,11,6
16168,1/20/1888,1888,102,179,21,6
12545,3/25/1891,1891,71,179,23,6
16178,3/30/1888,1888,102,180,18,6
16187,5/17/1888,1888,108,181,39,6
16195,6/26/1888,1888,102,181,10,6
16210,9/21/1888,1888,102,181,2,6
16217,10/31/1888,1888,77,181,4,6
42714,6/21/1893,1893,60,181,51,6
42801,8/31/1893,1893,60,181,1,6
42938,1/2/1894,1894,60,181,122,6
43050,4/3/1894,1894,60,181,57,6
43088,5/7/1894,1894,60,181,54,6
16237,4/23/1889,1889,19,182,66,6
16288,4/16/1890,1890,19,182,23,6
16295,5/29/1890,1890,19,182,231,6
16340,3/19/1891,1891,19,182,123,6
16348,4/30/1891,1891,19,182,61,6
16356,6/10/1891,1891,19,182,326,6
16367,7/28/1891,1891,19,182,200,6
16376,9/10/1891,1891,19,182,187,6
16389,10/22/1891,1891,19,182,74,6
16391,11/30/1892,1892,19,182,8,6
42278,5/31/1892,1892,21,182,438,6
42303,6/13/1892,1892,21,182,232,6
60287,8/23/1892,1892,21,182,8,6
42616,1/13/1893,1893,21,182,47,6
42698,6/8/1893,1893,21,182,823,6
42746,7/19/1893,1893,21,182,682,6
42800,8/30/1893,1893,21,182,653,6
42849,10/11/1893,1893,21,182,123,6
42897,11/21/1893,1893,21,182,193,6
60055,3/17/1893,1893,21,182,63,6
60071,4/25/1893,1893,21,182,31,6
42951,1/15/1894,1894,21,182,75,6
42992,3/12/1894,1894,21,182,164,6
43375,11/17/1894,1894,21,182,59,6
43427,1/4/1895,1895,21,182,84,5
43648,8/7/1895,1895,21,182,186,5
43768,10/29/1895,1895,21,182,40,5
43826,12/14/1895,1895,21,182,74,5
43960,4/3/1896,1896,21,182,360,5
44025,5/13/1896,1896,21,182,538,5
44102,6/25/1896,1896,21,182,190,5
44386,12/4/1896,1896,21,182,38,5
44432,1/14/1897,1897,21,182,28,5
44479,2/25/1897,1897,21,182,41,5
16247,6/18/1889,1889,19,183,226,6
16254,8/6/1889,1889,19,183,52,6
16262,9/17/1889,1889,19,183,59,6
16302,7/3/1890,1890,19,183,91,6
16311,8/27/1890,1890,19,183,127,6
41635,10/8/1890,1890,21,183,15,6
16336,3/1/1891,1891,19,183,80,6
16342,4/9/1891,1891,19,183,118,6
16353,5/20/1891,1891,19,183,167,6
16362,7/2/1891,1891,19,183,165,6
16370,8/11/1891,1891,19,183,231,6
16380,9/24/1891,1891,19,183,200,6
42300,7/6/1892,1892,21,183,192,6
42450,5/17/1892,1892,21,183,543,6
60280,8/16/1892,1892,21,183,29,6
42730,6/5/1893,1893,21,183,384,6
60079,5/23/1893,1893,21,183,193,6
42983,3/2/1894,1894,21,183,73,6
43514,3/30/1895,1895,66,183,221,5
43545,5/10/1895,1895,21,183,81,5
43590,6/19/1895,1895,21,183,153,5
43637,7/30/1895,1895,21,183,157,5
43760,10/24/1895,1895,21,183,47,5
43808,11/28/1895,1895,21,183,78,5
43903,2/19/1896,1896,21,183,136,5
44118,7/3/1896,1896,21,183,51,5
44210,8/12/1896,1896,6,183,82,5
44348,11/5/1896,1896,21,183,83,5
44407,12/21/1896,1896,21,183,34,5
44447,1/29/1897,1897,21,183,77,5
44552,4/29/1897,1897,21,183,17,5
16259,9/20/1889,1889,102,184,8,6
16281,3/2/1890,1890,19,185,36,6
16292,5/16/1890,1890,33,185,219,6
16301,6/27/1890,1890,19,185,137,6
16308,8/5/1890,1890,19,185,162,6
16315,9/16/1890,1890,19,185,130,6
41342,2/27/1890,1890,21,185,33,6
41383,4/10/1890,1890,21,185,59,6
16341,3/25/1891,1891,19,185,74,6
16351,5/6/1891,1891,19,185,277,6
16358,6/17/1891,1891,33,185,337,6
16375,9/2/1891,1891,19,185,189,6
42930,12/26/1893,1893,21,185,384,6
43470,2/15/1895,1895,21,185,52,5
44185,7/30/1896,1896,21,185,36,5
44256,9/9/1896,1896,21,185,32,5
44323,10/22/1896,1896,21,185,24,5
44396,12/14/1896,1896,21,185,40,5
44437,1/18/1897,1897,21,185,14,5
44482,3/1/1897,1897,21,185,17,5
16313,9/10/1890,1890,19,186,194,6
16331,1/26/1891,1891,19,186,42,6
16337,3/5/1891,1891,19,186,34,6
16372,8/19/1891,1891,19,186,159,6
16381,9/30/1891,1891,19,186,233,6
41711,1/24/1891,1891,21,186,131,6
42609,12/16/1892,1892,21,186,132,6
60261,7/26/1892,1892,21,186,57,6
42702,6/14/1893,1893,21,186,505,6
42754,7/25/1893,1893,21,186,303,6
42916,12/7/1893,1893,21,186,268,6
60049,2/4/1893,1893,21,186,14,6
42953,1/20/1894,1894,21,186,155,6
43002,3/23/1894,1894,21,186,159,6
43168,6/28/1894,1894,21,186,132,6
43330,10/16/1894,1894,21,186,52,6
43378,11/28/1894,1894,21,186,85,6
43444,1/22/1895,1895,21,186,125,5
43490,3/1/1895,1895,21,186,83,5
43524,4/10/1895,1895,21,186,114,5
43662,8/14/1895,1895,21,186,185,5
43818,12/5/1895,1895,21,186,113,5
43866,1/18/1896,1896,21,186,25,5
43926,3/7/1896,1896,21,186,149,5
44000,4/16/1896,1896,21,186,122,5
44048,5/27/1896,1896,21,186,270,5
44375,11/28/1896,1896,21,186,31,5
44420,1/6/1897,1897,21,186,7,5
44469,2/13/1897,1897,21,186,51,5
44514,3/29/1897,1897,21,186,126,5
16344,4/14/1891,1891,19,187,85,6
16354,5/27/1891,1891,19,187,148,6
42317,8/10/1892,1892,21,187,158,6
60039,5/11/1893,1893,35,187,247,6
43080,4/17/1894,1894,21,187,220,6
16346,4/22/1891,1891,19,188,129,6
16355,6/3/1891,1891,19,188,169,6
16364,7/14/1891,1891,19,188,331,6
16373,8/26/1891,1891,19,188,180,6
16385,10/7/1891,1891,19,188,240,6
42165,12/31/1891,1891,21,188,215,6
42189,2/18/1892,1892,21,188,241,6
60267,8/2/1892,1892,21,188,200,6
42642,3/10/1893,1893,21,188,10,6
42739,7/11/1893,1893,21,188,360,6
42788,8/22/1893,1893,21,188,703,6
42893,11/14/1893,1893,21,188,177,6
60044,1/5/1893,1893,21,188,1,6
60082,6/3/1893,1893,21,188,551,6
42942,1/4/1894,1894,21,188,114,6
42981,2/24/1894,1894,21,188,112,6
43233,8/10/1894,1894,21,188,58,6
43351,10/29/1894,1894,21,188,71,6
43410,12/21/1894,1894,21,188,164,6
43459,2/1/1895,1895,21,188,125,5
43504,3/18/1895,1895,21,188,238,5
43568,6/4/1895,1895,21,188,507,5
43615,7/16/1895,1895,21,188,180,5
43724,10/1/1895,1895,21,188,129,5
43805,11/25/1895,1895,21,188,136,5
43904,2/24/1896,1896,21,188,69,5
44139,7/17/1896,1896,21,188,95,5
44227,8/18/1896,1896,21,188,192,5
44280,9/25/1896,1896,21,188,49,5
44357,11/11/1896,1896,21,188,51,5
44461,2/8/1897,1897,21,188,5,5
44504,3/22/1897,1897,21,188,36,5
44550,4/27/1897,1897,21,188,97,5
16359,6/24/1891,1891,33,189,292,6
42196,3/1/1892,1892,21,189,305,6
44446,1/27/1897,1897,21,189,39,5
44492,3/8/1897,1897,21,189,51,5
16440,8/28/1843,1843,19,190,106,14
18021,10/23/1850,1850,20,191,2,12
18023,11/22/1850,1850,94,192,1,12
6481,5/4/1850,1850,83,193,15,12
18030,11/2/1850,1850,82,193,1,12
18042,10/31/1850,1850,131,194,34,12
18043,1/27/1850,1850,20,195,9,12
18065,12/1/1851,1851,94,196,1,12
18073,6/29/1850,1850,94,197,2,12
18075,1/28/1851,1851,20,198,1,12
18086,2/3/1852,1852,94,199,1,12
18091,2/3/1852,1852,94,200,1,12
18176,11/29/1852,1852,20,201,1,12
18204,6/13/1853,1853,82,202,9,12
18242,1/23/1854,1854,20,203,4,12
18309,1/19/1855,1855,34,204,1,11
33239,11/26/1873,1873,83,204,7,8
33300,2/6/1874,1874,83,204,7,8
33415,5/26/1874,1874,83,204,18,8
33666,11/12/1874,1874,83,204,16,8
33721,1/8/1875,1875,83,204,3,7
33773,4/6/1875,1875,83,204,2,7
34075,5/20/1876,1876,91,204,14,7
18375,11/17/1856,1856,5,205,1,11
18379,11/28/1856,1856,94,206,1,11
18430,11/4/1857,1857,34,207,7,11
18437,11/7/1857,1857,20,208,1,11
30187,7/26/1866,1866,21,208,6,9
18493,11/20/1858,1858,20,209,4,11
18547,1/24/1860,1860,20,210,1,10
18556,11/17/1859,1859,20,211,4,11
18560,3/24/1860,1860,20,212,1,10
30090,5/8/1866,1866,21,212,56,9
18574,10/17/1860,1860,94,213,1,10
18577,10/29/1860,1860,20,214,1,10
10609,7/19/1862,1862,21,214,1,10
18580,10/29/1860,1860,94,215,1,10
15672,10/25/1875,1875,19,215,17,7
15683,5/8/1876,1876,19,215,8,7
15687,6/30/1876,1876,19,215,2,7
15690,8/11/1876,1876,19,215,1,7
15711,3/30/1877,1877,19,215,3,7
15717,6/22/1877,1877,19,215,2,7
15723,9/13/1877,1877,19,215,4,7
15753,8/15/1878,1878,19,215,3,7
18796,11/8/1879,1879,32,215,17,7
